sentence,label,source
"Ca chi dici, allura?... (riabbracciandola, tra i baci) - M'haiu a fari 'i canniggiaturi, in piazza... haiu a passari di 'nt' 'o nutaru Firritu, a ritirari 'a pianta d' 'u funnu, e poi di nni don 'Nzulu, l'armeri, ppi pigghiarimi 'i cartucci...",sicilian,'a vilanza/Atto II
"Ma pi parrari cu mia e no cu tia! (_appena entra si preme le mani sul seno_)--Dio, come mi palpita il Pari vistuta di luna....",sicilian,Cappiddazzu paga tuttu/Atto III
Ma chi è 'sta stola?,sicilian,Cappiddazzu paga tuttu/Atto III
"Vui siti chidda ca faciti 'i visiti d' 'u medicu, curti curti!...",sicilian,'a vilanza/Atto I
"Chi era, cristiana ppi daveru?...",sicilian,'a vilanza/Atto II
"Si fannu vuci, si stuzzicanu li genti, e Pirchì, iu, non sugnu omu di fatti?",sicilian,Cappiddazzu paga tuttu/Atto II
"E non putennuccinni dumannari cuntu a 'na fimmina, lu vogghiu di vui! (_c. s._)--Iu non v'haiu offiso, caru D.",sicilian,Cappiddazzu paga tuttu/Atto I
"Liddu, approfittando nel vederlo occupato a sorreggere la ragazza, gli mette una mano sulla spalla_).--Riceverete persone! (_guardandolo con sprezzo_).--Di cui? di vui? (_Rachelina udendo queste parole ha un singulto e sviene del tutto_).",sicilian,Cappiddazzu paga tuttu/Atto II
"Iacu che non osa respingerlo_)--Mi nni vaiu, ma.... vui non mannati a nuddu! (_guarda fieramente in giro_)--Con permesso, signori... (_va via risolutamente di fretta, seguito da D.",sicilian,Cappiddazzu paga tuttu/Atto II
"Eh già, nni assittamu tutti 'nta un vancu!",sicilian,Cappiddazzu paga tuttu/Atto I
"È la saluti mia 'ntramata a 'n filu: mentri tu dormi e non ti fa vidìri, ju mi nni vaju 'nsuppilu 'nsuppilu!...",sicilian,Centona/La 'atta
Cc'è quarcunu ca metti mali!,sicilian,Cappiddazzu paga tuttu/Atto III
Si noti che il padrone sostituto non può dar da bere ad alcuno senza il consenso del sotto padrone.,sicilian,Centona/Mafiusi di città
"Avvisamu lu sonu, ora! (_monta sul piccolo palcoscenico e parlando verso l'interno_)--Maestru! professuri!",sicilian,Cappiddazzu paga tuttu/Atto III
Vi 'nsignu 'i parti a tutti!,sicilian,Cappiddazzu paga tuttu/Atto III
"Ju, chi sarò cadenti e senza ciatu, forza non avrò chiù pri dirti: – t'amu!",sicilian,Centona/La 'atta
Vi pari ca non vi vitti a vui! si... quannu mi tuccastivu ca virga!...,sicilian,Cappiddazzu paga tuttu/Atto I
"(che si è data, frattanto, a rassettare la stanza) - Ah, ah!",sicilian,'a vilanza/Atto II
"Ora cca, nuautri parenti... vi persuaditi, avemu un pocu di tràficu...",sicilian,Cappiddazzu paga tuttu/Atto I
"Chi ti senti, figghia? chi ti senti? (_la sostiene, aiutata da D.",sicilian,Cappiddazzu paga tuttu/Atto II
È certu ca Tinnirina cci arridi e lu ricivi in gran segretu (_tentennando il capo_) Vah.... vah.... vah.... vah...,sicilian,Cappiddazzu paga tuttu/Atto III
"Vinse tutti gli ostacoli, tutte le diffidenze, tutte le gelosie.",sicilian,Centona/Prefazione
"E amava puru, comu fussi la matri – chi non canusciu – la terra unn'era natu, e li so' voschi, e li grutti, e lu mari, e la Muntagna, chi l'avianu vistu crisciri libiru e forti comu un taureddu sarvaggiu, e di li quali non si saria staccatu ppi tuttu l'oru di lu munnu.",sicilian,Centona/Vanni Lupu
Ma non mi pentu surtantu pri dui: pri li canzuni a la Matruzza mia e pri li versi didicati a Vui.,sicilian,Centona/Fimmini beddi
Non vidi ca si' 'mbriacu?...,sicilian,'a vilanza/Atto II
(_balza in piedi adirato_)--Sudisfazioni mia!,sicilian,Cappiddazzu paga tuttu/Atto I
Iu non sacciu diri di no a nuddu!,sicilian,Cappiddazzu paga tuttu/Atto III
"Di 'ssu latu, iddu non m'ha offisu  Si m'avissi offisu supra un figghiu miu... allura si, avissivu 'u mutivu di scantarivi pp' 'u picciriddu....",sicilian,'a vilanza/Atto II
"Aveva liggiutu 'a sula prima parti. Comu!... E chissu ca dicemu, non è 'nt' 'a prima parti?... A' secunna pagina, cumpari!",sicilian,'a vilanza/Atto I
"M'avissi sputatu 'nfacci, ajeri!... Ti guardava... la guardava... guardava ad iddu... Si, hai ragiuni: frevi maligna!... M'ha' scuncirtatu lu sangu, m'ha' liatu li sensi e m'ha' fattu perdiri la testa!",sicilian,'a vilanza/Atto II
Cchiù suddisfazioni vostra e cchiù murtificazioni mia di chista?,sicilian,Cappiddazzu paga tuttu/Atto I
"Po' diri ca è fatta: difficili ca mi facissiru 'na nigativa a mia! (_a donna Tidda_)--Staiu turnannu! (_esce, D.",sicilian,Cappiddazzu paga tuttu/Atto I
"Oh, non faciti vuci, pri piaciri, ca 'i cirivedda m' 'i sentu stunati! – Ma comu?... – Senza comu, vah, cc'aviti? – 'N vintanovi a bastuni, accumpagnatu, 'na scartina di spati e 'stu quattr'oru. – E allura, vui, pirchì non vi battiti? –  Ma si non trasu a jocu, svinturatu, ccu cu' mi battu, vah, ccu vostra soru?",sicilian,Centona/Ciarlatani
"Chi ti fiuri ca ci avissi a fari, ad iddu, oramai?",sicilian,'a vilanza/Atto III
"(si scosta, con la mano sulla guancia offesa e sanguinante, la fissa, torbido, poi esclama, con voce da belva) - Ppi la cruci di Diu, faciti cuntu ca siti viduva!",sicilian,'a vilanza/Atto II
Me figghiu mancu l'àvi pri schifiu!,sicilian,Centona/Ciarlatani
"Ch'è modu d'agiri ca ci fa a 'nsinga 'e l'asu a tutti pari?... Ma... a me' figghia non s' 'a pò digirìri!... – Sicuru, senza mai ci aûru a sputari!... Sciarra e diavuluni e vogghiu diri; chiù tinti su', chiù si fannu accattari!",sicilian,Centona/Curigghiara
"Pi guardarivi, bonu, di sulu a sulu, nni 'sta bedda facci.... (_è come una gatta arruffata, che si muove, angosciosamente, dal desiderio di essere carezzata e non vorrebbe darlo a vedere_)--Eccu pirchì turnai.... (_quasi col pianto nella gola, ma suo malgrado_)--ecco (_che ha compreso perfettamente, ma pur non potendo cedere, per non guastare il suo giuoco_)--Bonu, sì.... pi chissu!",sicilian,Cappiddazzu paga tuttu/Atto II
M'ha rispittatu sempri comu un patri!,sicilian,Cappiddazzu paga tuttu/Atto I
Ma non cci hâ a ristari nni 'sta caramma!,sicilian,Cappiddazzu paga tuttu/Atto III
Avi ca non ni videmu.... ca macari nn' 'u scurdamu....,sicilian,Cappiddazzu paga tuttu/Atto I
... - (accalorandosi) - Ppi forza!,sicilian,'a vilanza/Atto II
Ma chisti su' daveru cosi di vastunati!,sicilian,Cappiddazzu paga tuttu/Atto III
"Unni l'ha' passatu, 'a nuttata?...",sicilian,'a vilanza/Atto III
"T'arriôrdi lu lustru di li stiddi, e ti vasava l'occhi e li capiddi?",sicilian,Centona/La 'atta
Ca cu mia non si scherza!,sicilian,Cappiddazzu paga tuttu/Atto III
"Pari pittatu! (_movendosi come una marionetta, con le braccia strette alla vita e un bastoncino orizzontalmente tra le mani, con l'aria di uomo sperduto_)--E chi sacciu!....",sicilian,Cappiddazzu paga tuttu/Atto III
"E chi pinseri infernali vi vinni, ora?",sicilian,'a vilanza/Atto III
"Di cu' era, 'dda varva ca tuccai?... (sorridendo) - D' 'a capra martisa!...",sicilian,'a vilanza/Atto II
"Per la coraggiosa e audace satira della vita cittadina, per certi tipi colti dal vero, e certi epigrammi ad hominem e certi dialoghi di finissima arguzia paesana, parecchie volte dovette battersi in duello, e più d'una col rischio di perderci la vita.",sicilian,Centona/Prefazione
Chi nn'avi a fari chiddu d' 'a doti?,sicilian,Cappiddazzu paga tuttu/Atto I
Ma iu ivu e curti: 'u guardai 'ntrignu 'ntrignu e cci fici pigghiari 'a caparra.,sicilian,Cappiddazzu paga tuttu/Atto I
"Ju cridu chi anchi vecchi, ccu crianza, l'avemu a fari, quarche stravaganza!...",sicilian,Centona/La 'atta
Ci sunnu sempri assai dumanni.,sicilian,tatoeba:scn
Lassamu jri 'ssu Eh sì....,sicilian,Cappiddazzu paga tuttu/Atto I
"E allura pirchì non va nni idda, e veni cca?",sicilian,Cappiddazzu paga tuttu/Atto III
"Mi cunfissau tuttu, ora ora, chiancennu comu un picciriddu!....",sicilian,'a vilanza/Atto II
"Che un tal libro di memorie non si possa più avere è jattura grave per la storia del teatro ancora a noi contemporaneo, perchè il libro sarebbe stato pieno, certo, di notizie interessantissime, d'episodi caratteristici d'un sapore straordinario, per la vivacità impulsiva, le stranezze, i prodigi del meraviglioso intuito, che dovevano esservi narrati e rappresentati, dei comici siciliani.",sicilian,Centona/Prefazione
"Mentri ca cc'è 'a cucina Tidda, 'n'autra parenti 'ntrinsica, ora ddocu ci voli... prima di jiriminni (_lo guarda con intenzione come per dirgli, tu vuoi mandarmi via, ma io non sono pane pei tuoi denti_) aspittati: vaiu p' 'a casa, ma mi piacissi prima, ca 'i parenti più 'mpurtanti fussimu tutti d'accordu... cosi serii su'!",sicilian,Cappiddazzu paga tuttu/Atto I
"Al solo pensiero mi sento impazzire! (_si riaffaccia_)--Per carità, per carità, Don Sucasimula!",sicilian,Cappiddazzu paga tuttu/Atto III
"Sidd'è di nò, cci 'u dici, criatura, ca pò truvari occ'autra cugnintura!...",sicilian,Centona/Ciarlatani
"Don Gasparinu, ca v'aviti fattu disidirari!",sicilian,Cappiddazzu paga tuttu/Atto II
Pirchì sulu comu Cappiddazzu po' aggiustari a tutti!,sicilian,Cappiddazzu paga tuttu/Atto III
"Ah, cu mia, sparti, v' 'a pigghiati?",sicilian,Cappiddazzu paga tuttu/Atto II
"Giustu giustu, nni 'stu mumentu, cci avemu a dari 'stu spittaculu a chiddu ca arriva?",sicilian,Cappiddazzu paga tuttu/Atto II
"Tu si' troppu bona, armuzza 'nnuccenti....",sicilian,Cappiddazzu paga tuttu/Atto III
Faciti Ah! tuttu chissu è chiddu ca mi rispunniti?,sicilian,Cappiddazzu paga tuttu/Atto II
"Iacu cca, tantu bonu, cci ficiru l'occhi.... (_subito accorrendo a baciarla_)--Oh! chi cunsulazioni chi mi sta dannu, Tidduzza!",sicilian,Cappiddazzu paga tuttu/Atto I
"Ca chi diciti!?... (la bacia sulle guance, che Anna le offre, costretta, freddamente e senza ricambiarle i baci) - Grazii a vui!... (a Saru) - Iu vi lassu, cumpari... vi lassu sulu ppi non disturbarivi...",sicilian,'a vilanza/Atto I
"Senti: Ti nn'arriôrdi chiù di 'ddi jurnati, quannu circâmu tutti 'ddi piliddi pri stari 'nparu d'uri sciarriati?",sicilian,Centona/La 'atta
"Chi c'entra, iu figghi chi nn'haiu?....",sicilian,'a vilanza/Atto II
"Ma un muminteddu, sai? (_va via dal fondo_). (_notando la zia aggrondata e sulla brace, con un sospiro di sollievo_)--Oh e chissà si nni ju!",sicilian,Cappiddazzu paga tuttu/Atto III
Chi avi d'ora ca cercu?,sicilian,Cappiddazzu paga tuttu/Atto I
"Cummaruzza... cumpari, criditimi, lassai 'u picciriddu sulu... ccu 'a zia Rachela... e poi... (a Saru, fissandolo, con intenzione) ti scurdasti ca t'haiu a priparari 'i robi....",sicilian,'a vilanza/Atto I
Già... ora ca nn' 'i fici iri tutti pari sciarriati. (_guardandolo bene negli occhi_)--E tu n' 'o capisci ca tornanu? (_si ode il campanello d'ingresso_)--Vo' grapi. (_Brasi via_).,sicilian,Cappiddazzu paga tuttu/Atto II
"(risoluto e deciso, facendosi avanti, con gran voce) - No, nenti!",sicilian,'a vilanza/Atto III
Ma vui passati pri caritatusa.,sicilian,Centona/Fimmini beddi
"Pirchì, nun pozzu aviri 'st'onuri?...",sicilian,'a vilanza/Atto I
Mi nni vaju... lassimi passari!,sicilian,Centona/Picciriddi
Chi cci facistivu... chi cci dicistivu a Rachilina?,sicilian,Cappiddazzu paga tuttu/Atto I
"Ah chi è? vecchiu sternu? (_fulminandola con gli occhi_)--Si avi quarant'anni? (_correggendosi_)--Non avi cchiù bisognu di pirmissu, vuleva diri (_si ode il campanello d'ingresso.",sicilian,Cappiddazzu paga tuttu/Atto I
Ca  sicunnu chiddu c'aviti dittu vui--càrculu 'na quarantina...,sicilian,Cappiddazzu paga tuttu/Atto I
Tutta una burletta ha statu?,sicilian,Cappiddazzu paga tuttu/Atto III
"La scena rappresenta un ampio salotto in casa di Don Nzulu, con la volta scompartita, in fondo, di tre archi, sostenuti da due colonne.",sicilian,Cappiddazzu paga tuttu/Atto I
"Iacu_).--Ragiuni aviti! (_poi, alla nipote_).",sicilian,Cappiddazzu paga tuttu/Atto II
"Arsalarma, chi siti chi avi! (_esce; poi dall'interno_)--Ah, Tinnirina, 'u lassasti 'u specchiu?",sicilian,Cappiddazzu paga tuttu/Atto III
E chi avi a essiri?,sicilian,Cappiddazzu paga tuttu/Atto III
"'U cori ci 'u pirciò 'rittu filatu!... – Te', ca ti scannu ju – dicì – 'nfamazzu!...",sicilian,Centona/La 'atta
Mi pareva ca vi nn'aveuru addunatu!....,sicilian,'a vilanza/Atto II
"Avi tri uri ca mi fagghiu spati, aviti 'na scartina, pri vinìri a mia, e jucati spati?...",sicilian,Centona/Ciarlatani
"Quartara (brocca) – Jennu (andando) – Sciumara (fiumara) – Mavara (strega; nel senso di ammaliatrice) – Schetta (ragazza, nubile) – Pigghiastru (idiotismo: pigliaste) – Fraschettà (donna leggera, civetta) – Sennu (essendo, dal momento) – Annachi (dimeni, dondoli) – Faretta (sottana) – Mi scantu (ho paura) – 'Ncoddu (in collo, a spalla).",sicilian,Centona/Picciriddi
"Pp'aspittari c'agghiorna.... nesci iddu, d' 'a me' casa, e trasu iu?",sicilian,'a vilanza/Atto II
"Chi è ca frichi, pezza di tignusa?...",sicilian,Centona/Curigghiara
"Nn'avemu cunzumatu, e ora tuttu è 'na Carta bullata?",sicilian,Cappiddazzu paga tuttu/Atto III
"Taliati comu s'arricria a ridiri! (_Dominandoli_)--Ca ridu, ridu, si, pirchì vi vidu accussì 'nfuriati!",sicilian,Cappiddazzu paga tuttu/Atto III
Si Rachilina m'avia parsu so' matri....,sicilian,Cappiddazzu paga tuttu/Atto I
"Giovanni Decollato"" e Don Cola Duscio del ""L'aria del Continente"" e 'U riffanti e i due ciechi di ""Scuru"" e il Capitan Turrisi di ""Sua Eccellenza"" e il povero Marchisi di Ruvolito e Taddarita e Nica e Capitan Seniu, tutte le creature del suo teatro, in cui quei magnifici attori si sentono vivi.",sicilian,Centona/Prefazione
"E ti pari nenti, chistu?",sicilian,'a vilanza/Atto III
Fingiti beni... ed ju battu li manu!,sicilian,Centona/La 'atta
"Sacciu chi 'un vi vuliti maritari, ma chiddu ca non sacciu è lu pirchì... e puru ch'ju putissi 'nduvinari certu non mi dicìssivu: gnursì.",sicilian,Centona/La 'atta
"Signuri mei, signuri mei, ma chi è?",sicilian,Cappiddazzu paga tuttu/Atto I
"E m'ha' tiratu lu ciatu; e m'ha' vutatu li cirivedda, senza guardari periculu!",sicilian,'a vilanza/Atto III
"– Picciriddu (piccolino) – Litturi (lettore, maestro) – Grannuzzu (grandicello) – Albi (albums) – Cummìnu (combino, acconcio) – Vidia (vedeva) – Scravagghi (scarabocchi) – Firrati (colpi di ferla, o fèrula, che serve per castigare i bambini, secondo il gesuitico sistema sferza) – Sbagghi (sbagli, errori).",sicilian,Centona/Fimmini beddi
"servo di don Nzulu; 40 anni; tozzo, semplicione, con faccia da scemo, e sguardo spento, che però s'illumina di tanto in tanto di sorniona e furbesca malizia; veste goffamente, e si muove con ondeggiamenti da sarto di provincia; 45 anni.",sicilian,Cappiddazzu paga tuttu/Personaggi
"Quante amarezze, povero Martoglio, per quel suo grande sogno, così ingiustamente e perfidamente avversato sino a farlo fallire, della Compagnia del Teatro Mediterraneo, con la quale, divenute già a mattatore quelle dapprima fondate col Grasso e col Musco, s'era proposto di mettere insieme, per spettacoli di pura arte, una numerosa Compagnia di ""complesso"", meravigliosamente affiatata; quella Compagnia che diede al pubblico di Roma, al Teatro Argentina, rappresentazioni d'insuperabile bellezza, come quelle del Ciclope di Euripide, del Rosario del De Roberto, del Dal tuo al mio e della Lupa del Verga.",sicilian,Centona/Prefazione
"è 'na virtù ch'è 'n pocu curïusa c'è cu' la fa pri 'un diri ca ricusa – e chista è vera carità pilusa – ; c'è cu' la fa di cori, a manu chiusa, ed è la carità chiù ginirusa; c'è, poi, cu' fa la carità pumpusa e cui, pri non nni fari, fingi scusa.",sicilian,Centona/Fimmini beddi
"Donnacole che abitano in “curtigghia” – chiassuoli – e sono per natura verbose, volgari, attaccalite.",sicilian,Centona/Curigghiara
Ma du' voti 'u stissu iocu non veni 'mparu!,sicilian,Cappiddazzu paga tuttu/Atto II
Cristu arrivisciutu esti!,sicilian,tatoeba:scn
"Si, ma.... si non mi mannauru a chiamari.... mancu d' 'a strata cci Si, difatti, 'ncasa vi vinniru a chiamari?",sicilian,Cappiddazzu paga tuttu/Atto II
"Parrati: Saru?!.... (ironico) - Tantu beddu, non stati ccu pinseri....",sicilian,'a vilanza/Atto II
"E chi fai, ti scanti?",sicilian,'a vilanza/Atto I
"Allu dda, l'avi scrittu 'nt' 'o ciascu! (_vedendo che la vecchia smette di bere_)--Zittitivi, ca sta parrannu! (_con l'occhio maliziosamente arguto_)--Bonu! bonu! di li setti latri....",sicilian,Cappiddazzu paga tuttu/Atto III
"Gasparino con un largo sorriso, non perfettamente convinto_)--Mi dici 'a testa ca finisci a opira 'e pupi!....",sicilian,Cappiddazzu paga tuttu/Atto III
E chi discursu è accussì?,sicilian,Cappiddazzu paga tuttu/Atto III
"Chi n' 'a pigghiai cu 'u vostru cunsensu 'sta casa? chi n' 'o sapeva macari idda? iu non haiu fattu nenti ammucciuni, ca non è custumi Ca comu? ca chi cc'entra!",sicilian,Cappiddazzu paga tuttu/Atto II
"Gesù e Maria, comu sgrusci l'ossa!...",sicilian,Centona/Ciarlatani
"Dicitimi: un cunfortu non sintiti, quannu li lampiceddi Ci addumati, quannu 'sta fisticedda Ci faciti?",sicilian,Centona/Fimmini beddi
Non basta ca su' dui contro una?,sicilian,Cappiddazzu paga tuttu/Atto II
Cosi di galera! (_e come D.,sicilian,Cappiddazzu paga tuttu/Atto II
"... (impallidendo) - Cumpari, chi diciti?",sicilian,'a vilanza/Atto II
"Rusulina porge il campionario alle signore che si mettono a crocchio a sfogliarlo e a conversare con lei_)--E vui, D.",sicilian,Cappiddazzu paga tuttu/Atto II
"Tantu tempu prima, ti nni stai jennu?",sicilian,'a vilanza/Atto II
"Si vi dispiaci, mi nni staiu jennu!",sicilian,Cappiddazzu paga tuttu/Atto I
"... (accostandosele, piani piano) - E nni vasamu, comu si vasanu iddi?",sicilian,'a vilanza/Atto II
"(c. s.) - Aspetta, ca ti dicu chistu.",sicilian,'a vilanza/Atto III
"'U picciriddu, doppu c'allatta, stancu comu sarà, s'addurmisci... iu haiu a rizzittari tanti cusuzzi... ci haiu a priparari 'i robi di villutu a iddu... (a cui Ninfa avrà fatto cenni pressanti di rimanere) - E bonu, assettati, 'n'autru tanticchia... (c. s.) - No, Saru, nenti... si tu voi, restati... ma iu mi nni vaiu.",sicilian,'a vilanza/Atto I
(dall'interno) - Ca chi ci aspetti?,sicilian,'a vilanza/Atto I
Nè tu leta nè iu cunsulata! (_a D.,sicilian,Cappiddazzu paga tuttu/Atto II
"Signuri mei, lassati sentiri chi discursu cci sta facennu a Giufà! (_rifacendo con lo stesso tono come a trovar la rima_)--Allu cca, allu cca!",sicilian,Cappiddazzu paga tuttu/Atto III
Mi dicinu ca unni jemu ci su' pirnici... e si mi nni capita quarcuna... sacciu ca a me' mugghiredda ci piaciunu!,sicilian,'a vilanza/Atto II
Doppu tuttu 'u beni ca cci facistivu a di nicu?,sicilian,Cappiddazzu paga tuttu/Atto I
"Ju sempri dicu, 'ntra la me' 'gnuranza, ca siddu non facemu pinitenza muremu tutti, nobili e mastranza!... L'èbbichi su' canciati!",sicilian,Centona/Curigghiara
"Forsi vi cunfunnistivu a scartari, forsi non la truvastivu accussì, comu vi l'avìa fattu immaginari la fantasia, ccu lu... non sacciu chi.",sicilian,Centona/La 'atta
"Cca pi tempu vui, oggi!....",sicilian,Cappiddazzu paga tuttu/Atto III
"--Nni truvamu 'nprisenza di fimmini, e vui mi 'nsignati... anzi, iu vi 'nsignu! (_interrompendolo_).--Vah, finitila! Non nni faciti ridiri! Ridiri? A mia mi sta vinennu l'irritazioni! No, permettiti: non è cosa ca po' finiri accussì, chista!",sicilian,Cappiddazzu paga tuttu/Atto II
"A nomu miu 'a pigghiu, cucinu, semu 'ntisi, 'na vota ca vui cci avistivu 'sta Quistioni?",sicilian,Cappiddazzu paga tuttu/Atto I
"Preparava il Martoglio un libro di Memorie su questo suo teatro siciliano, che non so se aveva già cominciato a scrivere.",sicilian,Centona/Prefazione
"Saru m'accumpagnau finu 'a stazioni.... poi.... fincìu ca si scurdau di passari d' 'u nutaru, ppi pigghiarisi 'a pianta.... dici ca senza 'a pianta non puteva partiri.... e parti dumani matina. (c. s.) - E unn'è, ora?",sicilian,'a vilanza/Atto II
