sentence,label,source
Toate ființele umane se nasc libere și egale în demnitate și în drepturi. Ele sunt înzestrate cu rațiune și conștiință și trebuie să se comporte unele față de altele în spiritul fraternității.,other,tatoeba:ron
Bine ați venit!,other,tatoeba:ron
Bine ai venit!,other,tatoeba:ron
„Mulțumesc.” — „Cu plăcere.”,other,tatoeba:ron
Bună dimineața la toată lumea.,other,tatoeba:ron
"Noapte bună, mamă.",other,tatoeba:ron
Mulțumesc foarte mult!,other,tatoeba:ron
"Bună seara, ce faci?",other,tatoeba:ron
"Bună seara, ce mai faceți?",other,tatoeba:ron
"Bună, ce faci?",other,tatoeba:ron
Domnul Spencer lucrează la magazin.,other,tatoeba:ron
Zăpada a acoperit tot orașul peste noapte.,other,tatoeba:ron
Biroul domnului Popescu este la etajul zece.,other,tatoeba:ron
Nori negri treceau deasupra orașului.,other,tatoeba:ron
"Transmite-i, te rog, salutări doamnei Andreescu!",other,tatoeba:ron
"Sâmbătă am fost la film, apoi la restaurant.",other,tatoeba:ron
Am trecut pe la librărie și mi-am cumpărat o carte interesantă.,other,tatoeba:ron
L-am văzut pe Ion la bibliotecă.,other,tatoeba:ron
"Vino aici, fetițo, stai jos!",other,tatoeba:ron
"Poftiți, doamnă, serviți-vă!",other,tatoeba:ron
"Doamnă Ionescu, aș vrea să vă întreb ceva.",other,tatoeba:ron
"Domnule, vă rog completați acest formular.",other,tatoeba:ron
"Sora mea mai mică este profesoară, cea mai mare, doctoriță.",other,tatoeba:ron
Clădirea ONU este foarte impunătoare.,other,tatoeba:ron
Tatăl meu și-a oferit serviciile unei companii de comerț bine cunoscută.,other,tatoeba:ron
În ultima vreme s-a discutat mult despre arhitectura noii școli.,other,tatoeba:ron
Astăzi vremea e frumoasă.,other,tatoeba:ron
Copacii erau foarte rari.,other,tatoeba:ron
O ploaie rece a căzut peste oraș.,other,tatoeba:ron
Este frumos astăzi.,other,tatoeba:ron
Românii din Transilvania vorbesc foarte lent.,other,tatoeba:ron
Domnul Anton le-a vorbit rece.,other,tatoeba:ron
Îmi place baclavaua.,other,tatoeba:ron
Îmi face plăcere să merg pe jos.,other,tatoeba:ron
Îți plăcea să mergi la expoziții în România?,other,tatoeba:ron
Îi voi da cartea mâine.,other,tatoeba:ron
"La început vă displăcuse ideea, dar acum păreți mulțumiți.",other,tatoeba:ron
Daniela mi-a telefonat acasă.,other,tatoeba:ron
Ți-aș oferi o cafea dacă ai timp.,other,tatoeba:ron
"Ni s-a spus că, din cauza zăpezii, putem pleca acasă.",other,tatoeba:ron
"O întâlnesc pe Mihaela în fiecare dimineață, la metrou.",other,tatoeba:ron
Am întâlnit-o pe Mihaela la stația de metrou.,other,tatoeba:ron
"Când o întâlnisem în București, Anca era studentă.",other,tatoeba:ron
"Dacă aș vedea-o pe Anca, probabil că nu aș recunoaște-o.",other,tatoeba:ron
Cum te numești?,other,tatoeba:ron
Cum vă numiți?,other,tatoeba:ron
"Mie îmi place foarte mult primăvara, nu mi-a plăcut niciodată vara.",other,tatoeba:ron
"Dacă ne aduceți câteva cărți, timpul ni se va părea mai scurt.",other,tatoeba:ron
Ar fi bine să ne telefonați sâmbătă.,other,tatoeba:ron
Ți-am spus să vii oricând îți convine.,other,tatoeba:ron
V-am trimis o scrisoare săptămână trecută și vă trimit încă una azi.,other,tatoeba:ron
"Dacă așa vi s-a spus, probabil că e corect.",other,tatoeba:ron
"Lui Dan i-am cumpărat o cravată, Elenei îi cumpăr un fular.",other,tatoeba:ron
"Când îi vedeți pe Popești, transmiteți-le, vă rog, salutări de la noi.",other,tatoeba:ron
"Dacă le întâlniți pe surorile Orleanu, invitați-le la ziua Ruxandrei. Să nu-l uitați nici pe fratele lor.",other,tatoeba:ron
Prima dată i-am văzut pe fotbaliștii români la Madrid.,other,tatoeba:ron
"Imediat ce îi contactați pe prietenii dumneavoastră, spuneți-le că se apropie o avalanșă.",other,tatoeba:ron
"Mașina mea e Ford, ca și a dumneavoastră.",other,tatoeba:ron
"Numele meu este românesc, al lui e american.",other,tatoeba:ron
"Copiii noștri sunt la școală, unde sunt ai dumneavoastră?",other,tatoeba:ron
"Cărțile mele sunt în limba română, ale ei sunt în engleză.",other,tatoeba:ron
"Care este mai completă, prima ediție sau a doua?",other,tatoeba:ron
Profesoara care a luat cuvântul este de la Universitatea București.,other,tatoeba:ron
Colega al cărei soț este francez a plecat la Paris.,other,tatoeba:ron
Au venit la petrecere toți prietenii cărora le-am trimis invitații.,other,tatoeba:ron
Nu mă pot hotărî pe care rochie să o cumpăr.,other,tatoeba:ron
Pentru cine bat clopotele?,other,tatoeba:ron
Nu sunt sigură cui să-i dau acest cadou: fetei sau băiatului?,other,tatoeba:ron
"Am găsit un bilet pe birou, dar nu știu al cui este.",other,tatoeba:ron
Ce crezi că are de gând Dana?,other,tatoeba:ron
Nu știu ce să mai cred.,other,tatoeba:ron
Nu sunt sigur cât trebuie să așteptăm.,other,tatoeba:ron
Câtă miere folosiți la prăjitura asta?,other,tatoeba:ron
Câtor studenți le-ați dat nota maximă?,other,tatoeba:ron
Să vedem care pe care!,other,tatoeba:ron
Studentul acesta este american.,other,tatoeba:ron
Acest student este american.,other,tatoeba:ron
Am discutat deja cu acest student.,other,tatoeba:ron
Am discutat deja cu studentul acesta.,other,tatoeba:ron
Cărțile studentului acestuia sunt noi.,other,tatoeba:ron
Cărțile acestui student sunt noi.,other,tatoeba:ron
I-am dat cărțile acestui student.,other,tatoeba:ron
I-am dat cărțile studentului acestuia.,other,tatoeba:ron
"Avem aceleași intenții, dar nu același mod de operare.",other,tatoeba:ron
Anul acesta oferim același curs de limbă ca și anul trecut.,other,tatoeba:ron
Ce să fac?!,other,tatoeba:ron
Vara aceasta nu s-au mai acordat burse acelorași studenți ca anul trecut.,other,tatoeba:ron
Am cumpărat o singură carte pe care i-am dat-o unui student.,other,tatoeba:ron
"Cât despre studenți, unul a plecat deja la București și una e pe drum.",other,tatoeba:ron
Am fost la masă cu doi americani și două nemțoaice.,other,tatoeba:ron
"În primul rând, vreau să vă mulțumesc pentru ospitalitate.",other,tatoeba:ron
Aceasta a fost a cincea carte a Rodicăi.,other,tatoeba:ron
Prietenul nostru a terminat cursa al doilea.,other,tatoeba:ron
"I-ați invitat și pe prietenii dumneavoastră, nu-i așa?",other,tatoeba:ron
"Sunteți germani, nu-i așa?",other,tatoeba:ron
"Vreți să vedeți un film francez, nu-i așa?",other,tatoeba:ron
"Când lucram la o școală publică, aveam cincisprezece elevi în clasă.",other,tatoeba:ron
În Franța ați lucrat la ambasadă sau la consulat?,other,tatoeba:ron
"Când veți merge în România, o să vizitați Castelul lui Dracula.",other,tatoeba:ron
Vreți să mergeți la film sau la teatru?,other,tatoeba:ron
V-ar interesa un proiect la care ați lucra cu plăcere?,other,tatoeba:ron
V-am văzut lucrând și nu v-am deranjat.,other,tatoeba:ron
Mâine duc cărțile la bibliotecă.,other,tatoeba:ron
Vara mă duc la piscină în fiecare zi.,other,tatoeba:ron
Îmi duc hainele la curățat de două ori pe lună.,other,tatoeba:ron
Nu plâng ușor.,other,tatoeba:ron
Cunosc istoria Europei foarte bine.,other,tatoeba:ron
"Imediat ce mă scol, pregătesc cafeaua.",other,tatoeba:ron
Îmi spăl mașina în fața casei fără probleme.,other,tatoeba:ron
Am adus câteva cărți românești pentru studenți.,other,tatoeba:ron
Mi-am adus câteva cărți de citit.,other,tatoeba:ron
În fiecare zi orele încep la nouă.,other,tatoeba:ron
"Când era studentă, mergea des la discotecă.",other,tatoeba:ron
"Când era studentă, a mers la discotecă numai o dată.",other,tatoeba:ron
"Când veți merge în România, o să vedeți mai multe.",other,tatoeba:ron
Vă trimisesem deja scrisoarea când mi-ați dat telefon.,other,tatoeba:ron
Răzvan tocmai plecă.,other,tatoeba:ron
Să vedem ce se va întâmpla.,other,tatoeba:ron
Aș vrea să beau o cafea.,other,tatoeba:ron
Mi-ar fi plăcut să fi văzut 'Casablanca' când s-a discutat acest film.,other,tatoeba:ron
Aș merge la film dacă aș avea timp.,other,tatoeba:ron
Merg la film dacă am timp.,other,tatoeba:ron
Mergeam la film dacă aveam timp.,other,tatoeba:ron
Aș fi mers la film dacă aș fi avut timp.,other,tatoeba:ron
"Dați-mi, vă rog, un bilet pentru spectacolul de la ora șapte.",other,tatoeba:ron
"Nu vă deranjați, mă descurc singur.",other,tatoeba:ron
Nu pot înțelege ce s-a întâmplat.,other,tatoeba:ron
"Când am văzut că plouă, mi-am luat umbrela.",other,tatoeba:ron
În weekend am mult de spălat.,other,tatoeba:ron
Am dus hainele la curățat.,other,tatoeba:ron
Curând trebuie să merg la tuns.,other,tatoeba:ron
Am văzut-o pe Andreea plecând de acasă.,other,tatoeba:ron
Plecam la munte dacă aveam bani.,other,tatoeba:ron
Aș fi plecat la munte dacă aș fi avut bani.,other,tatoeba:ron
Vara aceasta vom merge la munte și la mare.,other,tatoeba:ron
Vara aceasta mergem la munte și la mare.,other,tatoeba:ron
Bogdan a spus că va fi acolo mâine.,other,tatoeba:ron
Merg la serviciu în fiecare zi.,other,tatoeba:ron
Am vizitat România acum câțiva ani.,other,tatoeba:ron
L-am vizitat pe Dan.,other,tatoeba:ron
Îl văd pe Dan.,other,tatoeba:ron
O văd pe Dana.,other,tatoeba:ron
Îi văd pe Dan și Andrei.,other,tatoeba:ron
Le văd pe Dana și Corina.,other,tatoeba:ron
Am văzut-o pe Dana.,other,tatoeba:ron
Nici măcar nu încerci să mă ajuți.,other,tatoeba:ron
"Nu sunt misogin; și dacă aș fi, pentru tine aș face o excepție.",other,tatoeba:ron
Ai perfectă dreptate.,other,tatoeba:ron
Mi-a dat niște cărți.,other,tatoeba:ron
La dracu’ cu tine!,other,tatoeba:ron
Respectul este temelia vieții.,other,tatoeba:ron
Credeam că mi-amintesc de tine zicând asta.,other,tatoeba:ron
Ai grijă de tine.,other,tatoeba:ron
Are părul scurt.,other,tatoeba:ron
Nu vorbesc japoneza.,other,tatoeba:ron
Capitala Italiei este Roma.,other,tatoeba:ron
Ce mai faci?,other,tatoeba:ron
Lipsește o furculiță.,other,tatoeba:ron
Vă rog să nu vorbiți atât de repede.,other,tatoeba:ron
Lipsește un cuțit.,other,tatoeba:ron
Cum este vremea acolo?,other,tatoeba:ron
"Scuzați, m-am rătăcit.",other,tatoeba:ron
Windows este sistemul de operare cel mai folosit.,other,tatoeba:ron
Te rugăm să fii politicos.,other,tatoeba:ron
Eu nu știu.,other,tatoeba:ron
Petrecerea s-a terminat la nouă.,other,tatoeba:ron
Eu am făcut duș înainte să iau micul dejun.,other,tatoeba:ron
Camera mea este foarte mică.,other,tatoeba:ron
Să ne gândim la ce poate fi mai rău.,other,tatoeba:ron
Eu mănânc tăiței.,other,tatoeba:ron
Este un cuvânt pentru care aș vrea sa găsesc un înlocuitor.,other,tatoeba:ron
Noi vom continua studiul acest cărții până la sfârșitul anului.,other,tatoeba:ron
Noi am trăit în Osaka timp de zece ani înainte de a ne muta in Tokyo.,other,tatoeba:ron
Am ratat ceva?,other,tatoeba:ron
El i-a pus o întrebare doamnei care stătea lângă el.,other,tatoeba:ron
Am accentuat ideea.,other,tatoeba:ron
"Să decidem ce avem de decis, apoi să ne împărțim in două echipe, OK?",other,tatoeba:ron
Să nu așteptați atât de mult de la el.,other,tatoeba:ron
Ei îi place foarte mult școala sa.,other,tatoeba:ron
Acesta este un hotel de trei stele; trei sute de dolari pe noapte.,other,tatoeba:ron
De ce a cumpărat o trambulină proprietarul de șaizeci de ani al locuinței unde stau?,other,tatoeba:ron
Nimeni nu trăiește in această casă.,other,tatoeba:ron
Străzile noastre se inundă când plouă.,other,tatoeba:ron
Eu știu numele său.,other,tatoeba:ron
Puțini studenți știu să citească în latină.,other,tatoeba:ron
Înțelepciunea nu vine în mod automat cu vârsta.,other,tatoeba:ron
El a fost convins să fie mai rezonabil.,other,tatoeba:ron
Pisica este adorabilă.,other,tatoeba:ron
Nu îmi place genul acesta de casă.,other,tatoeba:ron
Eu sunt satisfăcut de acești pantofi.,other,tatoeba:ron
Eram în căutarea unei locuințe de închiriat.,other,tatoeba:ron
Ea va strânge vesela de pe masă.,other,tatoeba:ron
Noi adesea dăm peste turiștii japonezi în această zonă.,other,tatoeba:ron
Există librării puține în această zonă.,other,tatoeba:ron
Femeia mănâncă o portocală.,other,tatoeba:ron
Ea a încremenit în picioare ca și cum ar fi văzut o fantomă.,other,tatoeba:ron
"După cum scrie in Biblie, omul nu este întotdeauna perfect.",other,tatoeba:ron
Voi veni și eu mai târziu.,other,tatoeba:ron
Nu se poate în ambele moduri.,other,tatoeba:ron
Către cei care vor să distrugă lumea: vă vom înfrânge.,other,tatoeba:ron
Nu veți întâmpina probleme.,other,tatoeba:ron
El mă tratează ca și cum aș fi un străin.,other,tatoeba:ron
Vă mulțumim pentru a ne fi înștiințat că imprimanta Model 600-J nu va fi disponibilă până pe 4 Mai 1997.,other,tatoeba:ron
"Drumul este drept, dar panta este abruptă.",other,tatoeba:ron
Autorul a dedicat cartea surorii sale.,other,tatoeba:ron
Vă rugam să așteptați treizeci de minute.,other,tatoeba:ron
Această cameră nu este potrivită pentru dormit.,other,tatoeba:ron
Autobuzele vor ajunge în stație după cinsprezece minute.,other,tatoeba:ron
Nu toate browserele de internet sunt sigure.,other,tatoeba:ron
Bogdan Tanjevic demisionează din cauza unui cancer la colon.,other,tatoeba:ron
Guus Hiddink este olandez.,other,tatoeba:ron
Persoanele sub 18 ani nu se pot căsători.,other,tatoeba:ron
Cred că limba germană este cea mai bună limbă din lume.,other,tatoeba:ron
Yumi Ishiyama este cel mai vechi membru al Team Lyoko.,other,tatoeba:ron
Prietena sa este japoneză.,other,tatoeba:ron
Vă rugăm să fiți politicos.,other,tatoeba:ron
Lisa Lillien este măritată cu Dan Schneider.,other,tatoeba:ron
Matematica este o materie bună.,other,tatoeba:ron
Cât este ceasul?,other,tatoeba:ron
Sumatra este o insulă.,other,tatoeba:ron
Pakistan este o țară musulmană.,other,tatoeba:ron
Să nu faceți zgomot.,other,tatoeba:ron
"Cel care, mai ieri, socotea că îndrumă, conduce — se pomenește dintr-o dată întins țeapăn într-o cutie de lemn, iar cei din jur, dându-și seama că nu mai e bun de nimic, îl ard într-un cuptor.",other,tatoeba:ron
”Mulțumesc.” ”Cu plăcere.”,other,tatoeba:ron
Aș vrea un dicționar bun.,other,tatoeba:ron
La mulți ani!,other,tatoeba:ron
"Dacă pui un pisoi între două balene, o să-i fie cald.",other,tatoeba:ron
Unde dai și unde crapă.,other,tatoeba:ron
"Dacă cineva ridică din sprânceană, poate însemna ""Vreau să fac sex cu tine"", dar și ""Ceea ce tocmai ai spus mi se pare o mare prostie.""",other,tatoeba:ron
"Există oameni atât de flămânzi în lume, încât Dumnezeu nu le poate apărea decât sub formă de pâine.",other,tatoeba:ron
Vinul e poezie turnată într-o sticlă.,other,tatoeba:ron
"Matematicienii sunt ca francezii: orice le-ați spune, ei îl traduc pe limba lor și îl transformă în cu totul altceva.",other,tatoeba:ron
"Tânăr e, dar trebuie să întrețină o familie numeroasă.",other,tatoeba:ron
Ea a reacționat spontan.,other,tatoeba:ron
Voiam să devin filozof.,other,tatoeba:ron
"Democrația este cea mai proastă formă de guvernământ, cu excepția tuturor celorlalte care au fost încercate.",other,tatoeba:ron
Muiriel a împlinit 20 de ani acum.,other,tatoeba:ron
E puțină apă în găleată.,other,tatoeba:ron
Fiul tău a devenit bărbat.,other,tatoeba:ron
În fiecare duminică după-amiaza merg la târg.,other,tatoeba:ron
Tom a ajuns ultimul.,other,tatoeba:ron
Tom s-a căsătorit cu o femeie mai în vârsta.,other,tatoeba:ron
Nu-mi place nisipul. E aspru și zgrunțuros și iritant plus că se lipește peste tot.,other,tatoeba:ron
Motivul principal pentru care prietenii își părăsesc prietenii pe Facebook e din cauza prea multor postări inutile.,other,tatoeba:ron
A fost cât pe ce să-mi uit umbrela în tren.,other,tatoeba:ron
Mă țin întotdeauna de promisiune.,other,tatoeba:ron
Sunt un vegetarian care mănâncă tone de carne.,other,tatoeba:ron
Am o durere de cap teribilă.,other,tatoeba:ron
El e licențiat în drept.,other,tatoeba:ron
"Orice ai spune, răspunsul e ""nu"".",other,tatoeba:ron
Nici în ruptul capului!,other,tatoeba:ron
Câți băieți sunt în clasa ta?,other,tatoeba:ron
Expoziția este deschisă încă o lună.,other,tatoeba:ron
Ea și prietenii ei sunt înnebuniți după muzica.,other,tatoeba:ron
Mi-am pierdut codul pin!,other,tatoeba:ron
Nu vreau să fiu văzut în compania lui.,other,tatoeba:ron
O să-mi vizitez prietenul la spital o dată la două zile.,other,tatoeba:ron
Algoritmul meu are o rată de succes de 99%.,other,tatoeba:ron
"Să gândim ceea ce nu simțim înseamnă sa ne mințim pe noi înșine, în același mod în care ii mințim pe ceilalți când nu spunem ceea ce gândim.",other,tatoeba:ron
Nu mă fraieri!,other,tatoeba:ron
Nu a fost deloc recunoscător fostului său profesor.,other,tatoeba:ron
Ea nu are permis de conducere.,other,tatoeba:ron
"O traducere e ca o femeie. Dacă e frumoasă, nu e fidelă. Dacă e fidelă, nu este cu siguranţă frumoasă.",other,tatoeba:ron
"Într-un articol recent despre activități care să-ți antreneze mintea, se menționează Esperanto precum și Sudoku, ceea ce denotă ca Esperanto devine parte a culturii de masă.",other,tatoeba:ron
"Dacă putem compara o limba maternă cu un copac, care s-a dezvoltat de-a lungul timpului, Esperanto poate fi comparată cu un copac artificial, care a fost creat artificial.",other,tatoeba:ron
Mor de foame!,other,tatoeba:ron
Acel tip e dus cu pluta!,other,tatoeba:ron
Acest cuvânt e de origine greacă.,other,tatoeba:ron
"Bună ziua, cum vă pot fi de folos?",other,tatoeba:ron
Nu lăsa pe mâine ce poţi face poimâine.,other,tatoeba:ron
Mi-e o foame de lup.,other,tatoeba:ron
Ei sunt colegii mei.,other,tatoeba:ron
Ea îşi dă aere cât de frumoasă e.,other,tatoeba:ron
Se pare că am făcut o greșeală.,other,tatoeba:ron
Ați putea da volumul mai încet?,other,tatoeba:ron
Tu din nou?,other,tatoeba:ron
Nu sunt o persoană matinală.,other,tatoeba:ron
Mă doare în gât şi îmi curge nasul.,other,tatoeba:ron
Sunt și pisici pe Marte.,other,tatoeba:ron
"Caii nu pasc flori galbene, acestea rămân pur şi simplu pe pajişte.",other,tatoeba:ron
Așteaptă-mă. Ajung acolo în maxim zece minute.,other,tatoeba:ron
"Dacă te plictisești, poți să contribui pe Tatoeba.",other,tatoeba:ron
"Nu, nu poate fi adevărat.",other,tatoeba:ron
Seara el iese în oraș să bea ceva.,other,tatoeba:ron
Avem o bibliotecă minunată în incinta școlii.,other,tatoeba:ron
Mă dor picioarele.,other,tatoeba:ron
"Vorbiți mai rar, vă rog.",other,tatoeba:ron
Fata își spălă părul.,other,tatoeba:ron
"Este cald astăzi, deci ai putea înota în mare.",other,tatoeba:ron
A decis în cele din urmă să se căsătorească.,other,tatoeba:ron
Vreau sa-ți povestesc ceva ciudat.,other,tatoeba:ron
El a picat din nou?,other,tatoeba:ron
Am fost foarte fericit când am auzit acea veste.,other,tatoeba:ron
"Bineînțeles, el are dreptate.",other,tatoeba:ron
